,tweet_id,task_1,full_tweet,tweet_raw_text,hashtags,smiley,emoji,url,mentions,numerals,reserved_word,emotext,segmented_hash
83,83,NOT,Bhai ji aap ko Kya karna hai birthday manaye ya nhi manaye...aap apna kaam theek se toh karna sheekho..jhut or jumlaa aap k khoon mai hai,Bhai ji aap ko Kya karna hai birthday manaye ya nhi manaye...aap apna kaam theek se toh karna sheekho..jhut or jumlaa aap k khoon mai hai,[],[],[],[],[],[],[],[],[]
84,84,NOT,Hina ne Shilpa ji ko kitna Acha Bola hai ki humare profession main make-up lagana padta hai aapki aadat chhoot gayi hogi,Hina ne Shilpa ji ko kitna Acha Bola hai ki humare profession main make-up lagana padta hai aapki aadat chhoot gayi hogi,[],[],[],[],[],[],[],[],[]
85,85,NOT,Padmavati Ka Dusra Khoon Sunkar Kano Se Khoon Nikalne Waala Aur Deepika Ko Dekhte Hi Vomiting. Koi Itni Ugly Kesi Dikh Sakti Hai Bhai.,Padmavati Ka Dusra Khoon Sunkar Kano Se Khoon Nikalne Waala Aur Deepika Ko Dekhte Hi Vomiting. Koi Itni Ugly Kesi Dikh Sakti Hai Bhai.,[],[],[],[],[],[],[],[],[]
86,86,HOF,Arshe jaisii Gandi tho nahi hai hina...we love hina we hate Arshi n Akash,Arshe jaisii Gandi tho nahi hai hina...we love hina we hate Arshi n Akash,[],[],[],[],[],[],[],[],[]
87,87,NOT,"Punjabion ne Punjabion ko maara. Isliye nahi jataya aap ne. Kisi ne nahin kaha tha apne hi zaat paat muhallay ki aurton ka rape karo, kisi ne nahin kaha tha aik doosre ke talwaaron se shaheed kar do. Ab is main koi aur kia kare jo Punjabion ne khud aik doosre ke saath kia? https://twitter.com/samar_abc/status/929395873695617024 …","Punjabion ne Punjabion ko maara. Isliye nahi jataya aap ne. Kisi ne nahin kaha tha apne hi zaat paat muhallay ki aurton ka rape karo, kisi ne nahin kaha tha aik doosre ke talwaaron se shaheed kar do. Ab is main koi aur kia kare jo Punjabion ne khud aik doosre ke saath kia?",[],[],[],['https://twitter.com/samar_abc/status/929395873695617024'],[],[],[],[],[]
88,88,NOT,Bhai wo hate story ki stages hoti hn..,Bhai wo hate story ki stages hoti hn..,[],[],[],[],[],[],[],[],[]
89,89,HOF,Bohat hi fazool. college se sakht nafrat hai. Mujhe 10th ki chuttiyan wapis la do,Bohat hi fazool. college se sakht nafrat hai. Mujhe th ki chuttiyan wapis la do,[],[],[],[],[],[' 10'],[],[],[]
90,90,NOT,@deepikapadukone ne SRK ko attitude dikhaya tha.,ne SRK ko attitude dikhaya tha.,[],[],[],[],['@deepikapadukone'],[],[],[],[]
91,91,NOT,Better hai sab milke kuch accha socho acchi sarkar yuva sarkar banao kuch progress karo milke jisse desh ki taraqqi ho.,Better hai sab milke kuch accha socho acchi sarkar yuva sarkar banao kuch progress karo milke jisse desh ki taraqqi ho.,[],[],[],[],[],[],[],[],[]
92,92,NOT,"Bhai movie nai Dekhi par Sanjay Leela ko jaante hai, aapko agar pata hota kei ye Saab raajput se nafrat kyu krte hai or ek baar nai ye apni kai filmo me raajput o ko nicha dikhane ka koi moka nai chodte. To aap ye bakwaas nai krte","Bhai movie nai Dekhi par Sanjay Leela ko jaante hai, aapko agar pata hota kei ye Saab raajput se nafrat kyu krte hai or ek baar nai ye apni kai filmo me raajput o ko nicha dikhane ka koi moka nai chodte. To aap ye bakwaas nai krte",[],[],[],[],[],[],[],[],[]
93,93,NOT,"Lol maine pura thread kiya tha, wo dekha nai? KARMA IS REAL.","Lol maine pura thread kiya tha, wo dekha nai? KARMA IS REAL.",[],[],[],[],[],[],[],[],[]
94,94,NOT,LEKIN TUM SAB LOG PERSONAL HATE KI WAJAH SE CHUTIYAPA KARTE HO,LEKIN TUM SAB LOG PERSONAL HATE KI WAJAH SE CHUTIYAPA KARTE HO,[],[],[],[],[],[],[],[],[]
95,95,NOT,Se Cancer K Mareez K Elaj Karwane Lahor Jane Wale Mutadid Sheri Panjab Poliec K Hate Chad Gai.,Se Cancer K Mareez K Elaj Karwane Lahor Jane Wale Mutadid Sheri Panjab Poliec K Hate Chad Gai.,[],[],[],[],[],[],[],[],[]
96,96,NOT,Mai bahut respect kar Tha @deepikapadukone ko Dilwale k phele Tak jab usne  #ChallengeAccepted ka tweet dala tabse aj tak hate h hate krta Hun aur karta Rahunga (Kismat badi kutti cheez hai saali kabhi bhi palat jaati hai) Kabhi nhi bholunga jab Tak h jan,Mai bahut respect kar Tha ko Dilwale k phele Tak jab usne ka tweet dala tabse aj tak hate h hate krta Hun aur karta Rahunga (Kismat badi kutti cheez hai saali kabhi bhi palat jaati hai) Kabhi nhi bholunga jab Tak h jan,['#ChallengeAccepted'],[],[],[],['@deepikapadukone'],[],[],[],['challenge accepted']
97,97,NOT,"Ye deekho ek aur farzi rashtravadi.. isko Muslims ka cencus yaad hoga aur pure world ka history bata dega, Islam majority = Terrorism & Non secular, yahi samjayega.. Hindu bachao yahi chilayega.. hahaha https://twitter.com/Atheist_Krishna/status/929392383912845312 …","Ye deekho ek aur farzi rashtravadi.. isko Muslims ka cencus yaad hoga aur pure world ka history bata dega, Islam majority = Terrorism & Non secular, yahi samjayega.. Hindu bachao yahi chilayega.. hahaha",[],[],[],['https://twitter.com/Atheist_Krishna/status/929392383912845312'],[],[],[],[],[]
98,98,NOT,Koii School ka Imtihaan Nhi,Koii School ka Imtihaan Nhi,[],[],[],[],[],[],[],[],[]
99,99,NOT,"Fir bhi Hindu Terrorism secular logonko najar ata hai aur Yoga me communalism & safronisation! Unka Yoga virodh hindu virodh nahi, secularism & shanti sandesh samazna chahiye! https://twitter.com/pooja303singh/status/929223222356271104 …","Fir bhi Hindu Terrorism secular logonko najar ata hai aur Yoga me communalism & safronisation! Unka Yoga virodh hindu virodh nahi, secularism & shanti sandesh samazna chahiye!",[],[],[],['https://twitter.com/pooja303singh/status/929223222356271104'],[],[],[],[],[]
100,100,NOT,"Ravish SACHCHA suchcha journalist hai. AUR BJP KO SACHCHE, IMAANDAARI AUR BUDHDHIJEEVI, INTELLIGENT AUR ACHHE LOGON SE NAFRAT HAI. EXTRA ORDINARY LOUD VOICE AUR ZEHREELE SHABD ISTEMAAL KARENGE.HAR WAQT GUSSIE ME RAHENGE.YE KYA SANSKAAR,LARISA CULTURE HAI.BURE LOG. BURI SOC.","Ravish SACHCHA suchcha journalist hai. AUR BJP KO SACHCHE, IMAANDAARI AUR BUDHDHIJEEVI, INTELLIGENT AUR ACHHE LOGON SE NAFRAT HAI. EXTRA ORDINARY LOUD VOICE AUR ZEHREELE SHABD ISTEMAAL KARENGE.HAR WAQT GUSSIE ME RAHENGE.YE KYA SANSKAAR,LARISA CULTURE HAI.BURE LOG. BURI SOC.",[],[],[],[],[],[],[],[],[]
101,101,NOT,Oooo hello jo bhi serial dekhke hina ke fan the wo sab log aaj hina ho hate karne lage he 60% log ab samaj lo tum hi.n salmanji ne bhi aaj hina ki bajai lagta he dekha nahi he. Kutti he hina,Oooo hello jo bhi serial dekhke hina ke fan the wo sab log aaj hina ho hate karne lage he % log ab samaj lo tum hi.n salmanji ne bhi aaj hina ki bajai lagta he dekha nahi he. Kutti he hina,[],[],[],[],[],[' 60'],[],[],[]
102,102,NOT,Tum Ne Dekha Ho Ga K Kanta Lagny Per Log Phool Ko B Phenk Dety  Hain .Love U.....,Tum Ne Dekha Ho Ga K Kanta Lagny Per Log Phool Ko B Phenk Dety Hain .Love U.....,[],[],[],[],[],[],[],[],[]
103,103,NOT,Ham likhte hi aisa hai ki khoon garam ho jaae! Khikhikhi! Khair yah bas mera imagination hai as a writer! Baaki OM RAUT ne apna likha hoga kuch alag!,Ham likhte hi aisa hai ki khoon garam ho jaae! Khikhikhi! Khair yah bas mera imagination hai as a writer! Baaki OM RAUT ne apna likha hoga kuch alag!,[],[],[],[],[],[],[],[],[]
104,104,HOF,bhai isko idhar chod aur nikal..iska movie aane de..tab dekhta hoo isko..saale sab milke hate trend karre hai..God bless them,bhai isko idhar chod aur nikal..iska movie aane de..tab dekhta hoo isko..saale sab milke hate trend karre hai..God bless them,[],[],[],[],[],[],[],[],[]
105,105,NOT,"Ram ko kalpanik bolne Wala aur ye kehne Wala ki "" Jo Mandir jaate hai, wo ladkiya chedte hai"" Aisa kutta ab ""TEMPLE RUN"" Khel Raha hai...","Ram ko kalpanik bolne Wala aur ye kehne Wala ki "" Jo Mandir jaate hai, wo ladkiya chedte hai"" Aisa kutta ab ""TEMPLE RUN"" Khel Raha hai...",[],[],[],[],[],[],[],[],[]
106,106,NOT,"Ye to Hinduo se nafrat karta hai na....fir Mandir k dhakke kyu...isse Astha se koi mtlb nahi, elections se hai.","Ye to Hinduo se nafrat karta hai na....fir Mandir k dhakke kyu...isse Astha se koi mtlb nahi, elections se hai.",[],[],[],[],[],[],[],[],[]
107,107,NOT,Achchha Indian Hindu n achchha Indian Muslim kabhi bhi ekdusre ke liye dil me nafrat nahi rakhta!Sir aap aise comments ko ignore karein pls!,Achchha Indian Hindu n achchha Indian Muslim kabhi bhi ekdusre ke liye dil me nafrat nahi rakhta!Sir aap aise comments ko ignore karein pls!,[],[],[],[],[],[],[],[],[]
108,108,HOF,@Bigg_Boss__ Hina  such a diplomatic  drama queen..khud aag lagati Hai baad me dusro ka naam leti Hai..hate u,Hina such a diplomatic drama queen..khud aag lagati Hai baad me dusro ka naam leti Hai..hate u,[],[],[],[],['@Bigg_Boss__'],[],[],[],[]
109,109,NOT,Koi Tiger ka khoon kar do... Humari nhi to kisi ki nahi...,Koi Tiger ka khoon kar do... Humari nhi to kisi ki nahi...,[],[],[],[],[],[],[],[],[]
110,110,NOT,Jiska khoon  ek movie free mein dekhne ke liye ufaan maare wo Rajput,Jiska khoon ek movie free mein dekhne ke liye ufaan maare wo Rajput,[],[],[],[],[],[],[],[],[]
111,111,NOT,Jo bina zyaada load liye movie dekhne jaae wo moviegoer,Jo bina zyaada load liye movie dekhne jaae wo moviegoer,[],[],[],[],[],[],[],[],[]
112,112,NOT,"Jo Twitter pe Support, Boycott ka trend kare wo Chutiye","Jo Twitter pe Support, Boycott ka trend kare wo Chutiye",[],[],[],[],[],[],[],[],[]
113,113,NOT,hina khan ek murder bhi kar degi toh bolegi maine use jaan lene ke liye nahi maara aise hi goli chalakar dekh rahi thi uspe,hina khan ek murder bhi kar degi toh bolegi maine use jaan lene ke liye nahi maara aise hi goli chalakar dekh rahi thi uspe,[],[],[],[],[],[],[],[],[]
114,114,NOT,"Sir @jaipur_police , humare Rajput bhai @amitsingh933 ka khoon... http://fb.me/7sbLsxEy1 ","Sir , humare Rajput bhai ka khoon...",[],[],[],['http://fb.me/7sbLsxEy1'],"['@jaipur_police', '@amitsingh933']",[],[],[],[]
115,115,NOT,"Sir @jaipur_police , humare Rajput bhai @amitsingh933 ka khoon ufaan maar raha hai.  Kuch ho sakta hai kya? pic.twitter.com/58WFsQwnUh","Sir , humare Rajput bhai ka khoon ufaan maar raha hai. Kuch ho sakta hai kya?",[],[],[],['pic.twitter.com/58WFsQwnUh'],"['@jaipur_police', '@amitsingh933']",[],[],[],[]
116,116,NOT,ISE DEKH KAR JISKA KHOON NA KHOLE OR WO CHEEPIKIANS KO SUPPORT KARE TO WO CHUTIYA https://twitter.com/indicine/status/678186502291984384 …,ISE DEKH KAR JISKA KHOON NA KHOLE OR WO CHEEPIKIANS KO SUPPORT KARE TO WO CHUTIYA,[],[],[],['https://twitter.com/indicine/status/678186502291984384'],[],[],[],[],[]
117,117,NOT,India wale sab arshi ko hate karte h,India wale sab arshi ko hate karte h,[],[],[],[],[],[],[],[],[]
118,118,NOT,Dil Sambhal Ja Zara Phir Mohabbat Karne Chala Hai Tu- Murder-2,Dil Sambhal Ja Zara Phir Mohabbat Karne Chala Hai Tu- Murder-2,[],[],[],[],[],[],[],[],[]
119,119,NOT,Hate them. Sare marks yahin jate hain bc kisi ko kuch nahi ata,Hate them. Sare marks yahin jate hain bc kisi ko kuch nahi ata,[],[],[],[],[],[],[],[],[]
120,120,HOF,Yaar I hate Bigg Boss par Aaj Maine Kapil  sir ke liye Bigg Boss Dekha per Kapil  sir to Aaye hi nahi,Yaar I hate Bigg Boss par Aaj Maine Kapil sir ke liye Bigg Boss Dekha per Kapil sir to Aaye hi nahi,[],[],[],[],[],[],[],[],[]
121,121,NOT,370 hate ya na hate abdullah india me hoke v pok pakistan ka batate hai aur tere jese 2 kodi ki congi chudail wahi kahegi jo congress karti ayi hai. tujhe v lagta hai halala ki aadat pad gyi hai islie esa bol rhi hai,hate ya na hate abdullah india me hoke v pok pakistan ka batate hai aur tere jese kodi ki congi chudail wahi kahegi jo congress karti ayi hai. tujhe v lagta hai halala ki aadat pad gyi hai islie esa bol rhi hai,[],[],[],[],[],"['370', ' 2']",[],[],[]
122,122,NOT,KOI RAPE KAR RAHA HO ..AUR TUM DEKHTE RAHO TOH TUM BHI GUNHEGAR HO,KOI RAPE KAR RAHA HO ..AUR TUM DEKHTE RAHO TOH TUM BHI GUNHEGAR HO,[],[],[],[],[],[],[],[],[]
123,123,NOT,To Bhai muhabbat konsa DSP lagwa deti Ha,To Bhai muhabbat konsa DSP lagwa deti Ha,[],[],[],[],[],[],[],[],[]
124,124,NOT,@BeingSalmanKhan I hate ppl wen dey call him bhai jabki vo feeling hoti hi nahi hai,I hate ppl wen dey call him bhai jabki vo feeling hoti hi nahi hai,[],[],[],[],['@BeingSalmanKhan'],[],[],[],[]
125,125,NOT,Desh me kitna Hatred felaoge Sir ji,Desh me kitna Hatred felaoge Sir ji,[],[],[],[],[],[],[],[],[]
126,126,NOT,Mulle Sirf terrorism ko invent karne ke liye jeet sakte hai..,Mulle Sirf terrorism ko invent karne ke liye jeet sakte hai..,[],[],[],[],[],[],[],[],[]
127,127,NOT,"Is MC ko Bharat mein la kar phansi dena hai!! Kya  kar rhi BJP sarkar, parliament mein phle Pakistan  ko Atankwadi desh to ghosit kare e.","Is MC ko Bharat mein la kar phansi dena hai!! Kya kar rhi BJP sarkar, parliament mein phle Pakistan ko Atankwadi desh to ghosit kare e.",[],[],[],[],[],[],[],[],[]
128,128,NOT,suadie kings apne badshat bachane k liye kisi ko be ne chora,suadie kings apne badshat bachane k liye kisi ko be ne chora,[],[],[],[],[],[],[],[],[]
129,129,NOT,muslamno ko Mecca aur Madina k nam pe cash karwata raha,muslamno ko Mecca aur Madina k nam pe cash karwata raha,[],[],[],[],[],[],[],[],[]
130,130,HOF,@BeingSalmanKhan Aajkal Thodi bahut Nafrat si ho gai hai Aapse d way u... Blacked Heena Khan ....,Aajkal Thodi bahut Nafrat si ho gai hai Aapse d way u... Blacked Heena Khan ....,[],[],[],[],['@BeingSalmanKhan'],[],[],[],[]
131,131,NOT,hatred for all men..Dosti hai Dushmani to nahin..,hatred for all men..Dosti hai Dushmani to nahin..,[],[],[],[],[],[],[],[],[]
132,132,HOF,I also hate her ... mc @deepikapadukone bhut ghamandi hai... Srk ko thanks tak Ni bolahttps://twitter.com/5blurryface/status/929370858463752193 …,I also hate her ... mc bhut ghamandi hai... Srk ko thanks tak Ni bola,[],[],[],['https://twitter.com/5blurryface/status/929370858463752193'],['@deepikapadukone'],[],[],[],[]
133,133,NOT,Varun khan? ulti ganga hate speech @SanjayAzadSln @jigneshmevani80 @Shehla_Rashid @DrKumarVishwas @kanhaiyajnusu @ikamalhaasan @LambaAlka,Varun khan? ulti ganga hate speech,[],[],[],[],"['@SanjayAzadSln', '@jigneshmevani80', '@Shehla_Rashid', '@DrKumarVishwas', '@kanhaiyajnusu', '@ikamalhaasan', '@LambaAlka']",[],[],[],[]
134,134,NOT,Bhakts Hamesha SRK Ko Target Krte Hai ..,Bhakts Hamesha SRK Ko Target Krte Hai ..,[],[],[],[],[],[],[],[],[]
135,135,NOT,Hate Deepika K Liye Hai ..,Hate Deepika K Liye Hai ..,[],[],[],[],[],[],[],[],[]
136,136,NOT,Tag Block Bhakt Ka  Real SRK Haters ....,Tag Block Bhakt Ka Real SRK Haters ....,[],[],[],[],[],[],[],[],[]
137,137,NOT,Btw Movie Apne Ko Dekhna nhi Hai,Btw Movie Apne Ko Dekhna nhi Hai,[],[],[],[],[],[],[],[],[]
138,138,NOT,Badi ummide lagaye bethe hai apni maa ke murder ke khulase ka.hamare ander bhay hai . Thana fatehpur sikri ke imlaoda gaon ki daqeti murder ka,Badi ummide lagaye bethe hai apni maa ke murder ke khulase ka.hamare ander bhay hai . Thana fatehpur sikri ke imlaoda gaon ki daqeti murder ka,[],[],[],[],[],[],[],[],[]
139,139,NOT,"Toilet ghotala, Sri Jan ghotala, bandh ghotala aur murder ka aarop.  Wah re tera surya.  Paltua ko sharm bhi aata hai ki nahi? ?","Toilet ghotala, Sri Jan ghotala, bandh ghotala aur murder ka aarop. Wah re tera surya. Paltua ko sharm bhi aata hai ki nahi? ?",[],[],[],[],[],[],[],[],[]
140,140,NOT,Ma khata ho Article 63 ka tahat is bat pa muzamil Abbas Tara ko 51 bar phansi ke saza honi chaye........gali gali ma shooor ha aia sara .................chorrrr ha,Ma khata ho Article ka tahat is bat pa muzamil Abbas Tara ko bar phansi ke saza honi chaye........gali gali ma shooor ha aia sara .................chorrrr ha,[],[],[],[],[],"[' 63', ' 51']",[],[],[]
141,141,NOT,Thank You Gud night.Mere kaan se khoon nikal raha hai.,Thank You Gud night.Mere kaan se khoon nikal raha hai.,[],[],[],[],[],[],[],[],[]
142,142,NOT,Islamic terror faila rakha ha india me inhone,Islamic terror faila rakha ha india me inhone,[],[],[],[],[],[],[],[],[]
143,143,NOT,muje kabhi yaqin nahi asakta tumhari baat pe k u like puneesh..isliye kyun karun nafrat jb tum keh hi jhoot rahi ho,muje kabhi yaqin nahi asakta tumhari baat pe k u like puneesh..isliye kyun karun nafrat jb tum keh hi jhoot rahi ho,[],[],[],[],[],[],[],[],[]
144,144,NOT,@mahwashajaz_  tumre yaha aise khule aamm murder hote hai kya? https://twitter.com/ZeenabBaloch/status/935350186381070336 …,tumre yaha aise khule aamm murder hote hai kya?,[],[],[],['https://twitter.com/ZeenabBaloch/status/935350186381070336'],['@mahwashajaz_'],[],[],[],[]
145,145,NOT,kisi kay baap ka yeh Pakistan thori hay !!,kisi kay baap ka yeh Pakistan thori hay !!,[],[],[],[],[],[],[],[],[]
146,146,HOF,Are iski baat ur gadhe ki laat ek jesi h roj palti marti h...iska koi bharosa nhi...i hate her to much roj gand nikalti h shilpa k liye...ise bas hina pasand h,Are iski baat ur gadhe ki laat ek jesi h roj palti marti h...iska koi bharosa nhi...i hate her to much roj gand nikalti h shilpa k liye...ise bas hina pasand h,[],[],[],[],[],[],[],[],[]
147,147,NOT,Kabhi nahi jhoot sunn kar kaan may se khoon nikla .   vote for shilpa,Kabhi nahi jhoot sunn kar kaan may se khoon nikla . vote for shilpa,[],[],[],[],[],[],[],[],[]
148,148,NOT,Yeh talent #Rishtedaaron main b hota hai,Yeh talent main b hota hai,['#Rishtedaaron'],[],[],[],[],[],[],[],['rishtedaaron']
149,149,NOT,Chalo koi toh hai jo sacchai dekh sakta Hai...warna baqi toh andhe ho chuke hai nafrat me..koi hater galat video bana k bhej raha Hai aur yeh log pura such jane bagair uchal rahe Hain pagal log,Chalo koi toh hai jo sacchai dekh sakta Hai...warna baqi toh andhe ho chuke hai nafrat me..koi hater galat video bana k bhej raha Hai aur yeh log pura such jane bagair uchal rahe Hain pagal log,[],[],[],[],[],[],[],[],[]
150,150,HOF,Bandagi k aankhu se khun k aansu kya aankh phod k khun hi Nikal do... I hate this bitch..  #bb11,Bandagi k aankhu se khun k aansu kya aankh phod k khun hi Nikal do... I hate this bitch..,['#bb11'],[],[],[],[],[],[],[],['bb11']
151,151,NOT,"Ek Chehra Dil Ke Kareeb - Melodious Song - Lata @ Garam Khoon - Vinod Khanna, Sulakshana Pandit http://fb.me/t3qCAhx4 ","Ek Chehra Dil Ke Kareeb - Melodious Song - Lata Garam Khoon - Vinod Khanna, Sulakshana Pandit",[],[],[],['http://fb.me/t3qCAhx4'],['@'],[],[],[],[]
152,152,HOF,I hate shilpa...Ye jo dikhti hain na woo nahi hain..every time simpathi leti hain Salman Khan se..,I hate shilpa...Ye jo dikhti hain na woo nahi hain..every time simpathi leti hain Salman Khan se..,[],[],[],[],[],[],[],[],[]
153,153,NOT,Sir lekin jo log rajput nahin hain to unka khoon dhanda hota hai?,Sir lekin jo log rajput nahin hain to unka khoon dhanda hota hai?,[],[],[],[],[],[],[],[],[]
154,154,NOT,"Tu Jaha Mai Waha, Starring: Vinod Khanna, Sulakshana Pandit, Movie- Garam Khoon 1980 http://fb.me/2oqOYfAgJ ","Tu Jaha Mai Waha, Starring: Vinod Khanna, Sulakshana Pandit, Movie- Garam Khoon",[],[],[],['http://fb.me/2oqOYfAgJ'],[],[' 1980'],[],[],[]
155,155,NOT,@TheKaranPatel  Yaar hadd ho gayi Karan Bua ki - iski subah SAAM Hina ke comments pe Hoti hai  Aur baat kaisi karta hai - Hina KO koi fark Nahi padta - aur Tu Apna khoon jalan raha hai  Aur aam janta see gaali bhi khaa Raha hai hadd hai,Yaar hadd ho gayi Karan Bua ki - iski subah SAAM Hina ke comments pe Hoti hai Aur baat kaisi karta hai - Hina KO koi fark Nahi padta - aur Tu Apna khoon jalan raha hai Aur aam janta see gaali bhi khaa Raha hai hadd hai,[],[],[],[],['@TheKaranPatel'],[],[],[],[]
156,156,NOT,Jab Pappu Khan saffron terrorism bolta hai tab Hinduoo ka apman nahi hota hai?  Chee papu khan kay Pidi?,Jab Pappu Khan saffron terrorism bolta hai tab Hinduoo ka apman nahi hota hai? Chee papu khan kay Pidi?,[],[],[],[],[],[],[],[],[]
